timestamp,run_id,config_bits,L1_heat_tracking,L2_rolling_window,L3_linear_decay,L4_pipelining_metrics,L5_window_inference,L6_decay_inference,L7_adaptive_heartrate,replicate,L1_heat,L2_window,L3_decay,L4_pipeline,L5_win_inf,L6_decay_inf,L7_heartrate,total_lookups,cache_hits,cache_hit_pct,bucket_hits,bucket_hit_pct,cache_lat_ns,cache_lat_std,bucket_lat_ns,bucket_lat_std,ctx_pred_total,ctx_correct,ctx_acc_pct,cache_promos,cache_demos,win_diversity_pct,win_final_bytes,win_width,win_total_exec,win_var_q48,decay_slope,total_heat,hot_words,stale_words,stale_ratio,avg_heat,tick_count,tick_target_ns,infer_runs,early_exits,prefetch_acc_pct,prefetch_attempts,prefetch_hits,win_tune_checks,final_win_size,workload_ns_q48,runtime_ms,words_exec,dict_lookups,mem_bytes,speedup,ci_lower,ci_upper,cpu_temp_delta,cpu_freq_delta,decay_rate_q16,decay_min_ns,rolling_win_size,shrink_rate,demotion_thresh,hotwords_enabled,pipelining_enabled
2025-11-22 23:54:14,162,1000101,1,0,0,0,1,0,1,12,1,0,0,0,1,0,1,3991,1327,33.25,1945,48.73,32,1127,53,3871,0,0,0.00,12,0,0.00,4096,4096,0,0,0.333328,812,5,22,0.074576,2.752542,0,1000000,0,0,0.00,0,0,0,4096,139046617088,0,4501,4395,0,1.0000,0.000000,0.000000,0,25624576,1,1000,4096,75,10,1,1
2025-11-22 23:54:20,91,0110111,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,3991,0,0.00,3272,81.98,0,0,39,2050,0,0,0.00,0,0,0.00,4096,4096,1630,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,131531800576,0,4501,4395,0,1.0000,0.000000,0.000000,0,-65536,1,1000,4096,75,10,1,1
2025-11-22 23:54:27,67,0010010,0,0,1,0,0,1,0,7,0,0,1,0,0,1,0,3991,0,0.00,3272,81.98,0,0,40,2223,0,0,0.00,0,0,0.00,4096,4096,0,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,132455399424,0,4501,4395,0,1.0000,0.000000,0.000000,0,11403264,1,1000,4096,75,10,1,1
2025-11-22 23:54:33,136,0100101,0,1,0,0,1,0,1,16,0,1,0,0,1,0,1,3991,0,0.00,3272,81.98,0,0,37,1793,0,0,0.00,0,0,0.00,4096,4096,1630,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,123563016192,0,4501,4395,0,1.0000,0.000000,0.000000,0,-2162688,1,1000,4096,75,10,1,1
2025-11-22 23:54:40,234,0000000,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,3991,0,0.00,3272,81.98,0,0,37,1777,0,0,0.00,0,0,0.00,4096,4096,0,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,121872187392,0,4501,4395,0,1.0000,0.000000,0.000000,0,262144,1,1000,4096,75,10,1,1
2025-11-22 23:54:46,60,0100100,0,1,0,0,1,0,0,30,0,1,0,0,1,0,0,3991,0,0.00,3272,81.98,0,0,39,1950,0,0,0.00,0,0,0.00,4096,4096,1630,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,132837539840,0,4501,4395,0,1.0000,0.000000,0.000000,0,14942208,1,1000,4096,75,10,1,1
2025-11-22 23:54:53,2,0010111,0,0,1,0,1,1,1,2,0,0,1,0,1,1,1,3991,0,0.00,3272,81.98,0,0,76,1516353,0,0,0.00,0,0,0.00,4096,4096,0,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,182797795328,0,4501,4395,0,1.0000,0.000000,0.000000,0,-38273024,1,1000,4096,75,10,1,1
2025-11-22 23:55:00,199,0000011,0,0,0,0,0,1,1,19,0,0,0,0,0,1,1,3991,0,0.00,3272,81.98,0,0,50,3434,0,0,0.00,0,0,0.00,4096,4096,0,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,167179124736,0,4501,4395,0,1.0000,0.000000,0.000000,0,-71761920,1,1000,4096,75,10,1,1
2025-11-22 23:55:06,90,0010010,0,0,1,0,0,1,0,30,0,0,1,0,0,1,0,3991,0,0.00,3272,81.98,0,0,37,1827,0,0,0.00,0,0,0.00,4096,4096,0,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,122934984704,0,4501,4395,0,1.0000,0.000000,0.000000,0,-524288,1,1000,4096,75,10,1,1
2025-11-22 23:55:13,130,0100101,0,1,0,0,1,0,1,10,0,1,0,0,1,0,1,3991,0,0.00,3272,81.98,0,0,44,2763,0,0,0.00,0,0,0.00,4096,4096,1630,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,143889465344,0,4501,4395,0,1.0000,0.000000,0.000000,0,-32440320,1,1000,4096,75,10,1,1
2025-11-22 23:55:20,107,0110111,0,1,1,0,1,1,1,17,0,1,1,0,1,1,1,3991,0,0.00,3272,81.98,0,0,39,2108,0,0,0.00,0,0,0.00,4096,4096,1630,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,130974613504,0,4501,4395,0,1.0000,0.000000,0.000000,0,-131072,1,1000,4096,75,10,1,1
2025-11-22 23:55:26,213,0000000,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3991,0,0.00,3272,81.98,0,0,38,1888,0,0,0.00,0,0,0.00,4096,4096,0,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,126307139584,0,4501,4395,0,1.0000,0.000000,0.000000,0,36700160,1,1000,4096,75,10,1,1
2025-11-22 23:55:33,132,0100101,0,1,0,0,1,0,1,12,0,1,0,0,1,0,1,3991,0,0.00,3272,81.98,0,0,43,2427,0,0,0.00,0,0,0.00,4096,4096,1630,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,146558091264,0,4501,4395,0,1.0000,0.000000,0.000000,0,4784128,1,1000,4096,75,10,1,1
2025-11-22 23:55:40,102,0110111,0,1,1,0,1,1,1,12,0,1,1,0,1,1,1,3991,0,0.00,3272,81.98,0,0,38,1973,0,0,0.00,0,0,0.00,4096,4096,1630,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,127533580288,0,4501,4395,0,1.0000,0.000000,0.000000,0,-917504,1,1000,4096,75,10,1,1
2025-11-22 23:55:46,174,1000101,1,0,0,0,1,0,1,24,1,0,0,0,1,0,1,3991,1327,33.25,1945,48.73,29,975,92,2840984,0,0,0.00,12,0,0.00,4096,4096,0,0,0.333328,812,5,22,0.074576,2.752542,0,1000000,0,0,0.00,0,0,0,4096,140652773376,0,4501,4395,0,1.0000,0.000000,0.000000,0,12451840,1,1000,4096,75,10,1,1
2025-11-22 23:55:53,59,0100100,0,1,0,0,1,0,0,29,0,1,0,0,1,0,0,3991,0,0.00,3272,81.98,0,0,63,548926,0,0,0.00,0,0,0.00,4096,4096,1630,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,169259237376,0,4501,4395,0,1.0000,0.000000,0.000000,0,-44826624,1,1000,4096,75,10,1,1
2025-11-22 23:55:59,143,0100101,0,1,0,0,1,0,1,23,0,1,0,0,1,0,1,3991,0,0.00,3272,81.98,0,0,43,14872,0,0,0.00,0,0,0.00,4096,4096,1630,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,138300358656,0,4501,4395,0,1.0000,0.000000,0.000000,0,32505856,1,1000,4096,75,10,1,1
2025-11-22 23:56:06,106,0110111,0,1,1,0,1,1,1,16,0,1,1,0,1,1,1,3991,0,0.00,3272,81.98,0,0,40,2114,0,0,0.00,0,0,0.00,4096,4096,1630,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,134187515904,0,4501,4395,0,1.0000,0.000000,0.000000,0,9699328,1,1000,4096,75,10,1,1
2025-11-22 23:56:13,226,0000000,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,3991,0,0.00,3272,81.98,0,0,39,2085,0,0,0.00,0,0,0.00,4096,4096,0,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,134735003648,0,4501,4395,0,1.0000,0.000000,0.000000,0,131072,1,1000,4096,75,10,1,1
2025-11-22 23:56:19,39,0100100,0,1,0,0,1,0,0,9,0,1,0,0,1,0,0,3991,0,0.00,3272,81.98,0,0,56,4214,0,0,0.00,0,0,0.00,4096,4096,1630,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,177094000640,0,4501,4395,0,1.0000,0.000000,0.000000,0,-3342336,1,1000,4096,75,10,1,1
2025-11-22 23:56:26,212,0000000,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3991,0,0.00,3272,81.98,0,0,48,2918,0,0,0.00,0,0,0.00,4096,4096,0,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,155663466496,0,4501,4395,0,1.0000,0.000000,0.000000,0,-32505856,1,1000,4096,75,10,1,1
2025-11-22 23:56:32,110,0110111,0,1,1,0,1,1,1,20,0,1,1,0,1,1,1,3991,0,0.00,3272,81.98,0,0,44,2626,0,0,0.00,0,0,0.00,4096,4096,1630,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,157831200768,0,4501,4395,0,1.0000,0.000000,0.000000,0,-27197440,1,1000,4096,75,10,1,1
2025-11-22 23:56:39,196,0000011,0,0,0,0,0,1,1,16,0,0,0,0,0,1,1,3991,0,0.00,3272,81.98,0,0,42,2390,0,0,0.00,0,0,0.00,4096,4096,0,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,142337966080,0,4501,4395,0,1.0000,0.000000,0.000000,0,-12582912,1,1000,4096,75,10,1,1
2025-11-22 23:56:46,159,1000101,1,0,0,0,1,0,1,9,1,0,0,0,1,0,1,3991,1327,33.25,1945,48.73,39,1938,66,6028,0,0,0.00,12,0,0.00,4096,4096,0,0,0.333328,812,5,22,0.074576,2.752542,0,1000000,0,0,0.00,0,0,0,4096,173630423040,0,4501,4395,0,1.0000,0.000000,0.000000,0,20447232,1,1000,4096,75,10,1,1
2025-11-22 23:56:52,116,0110111,0,1,1,0,1,1,1,26,0,1,1,0,1,1,1,3991,0,0.00,3272,81.98,0,0,48,3068,0,0,0.00,0,0,0.00,4096,4096,1630,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,154706182144,0,4501,4395,0,1.0000,0.000000,0.000000,0,12713984,1,1000,4096,75,10,1,1
2025-11-22 23:56:59,138,0100101,0,1,0,0,1,0,1,18,0,1,0,0,1,0,1,3991,0,0.00,3272,81.98,0,0,44,3148,0,0,0.00,0,0,0.00,4096,4096,1630,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,135592607744,0,4501,4395,0,1.0000,0.000000,0.000000,0,-65536,1,1000,4096,75,10,1,1
2025-11-22 23:57:06,76,0010010,0,0,1,0,0,1,0,16,0,0,1,0,0,1,0,3991,0,0.00,3272,81.98,0,0,52,3690,0,0,0.00,0,0,0.00,4096,4096,0,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,175276032000,0,4501,4395,0,1.0000,0.000000,0.000000,0,-30867456,1,1000,4096,75,10,1,1
2025-11-22 23:57:12,29,0010111,0,0,1,0,1,1,1,29,0,0,1,0,1,1,1,3991,0,0.00,3272,81.98,0,0,39,1950,0,0,0.00,0,0,0.00,4096,4096,0,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,130238578688,0,4501,4395,0,1.0000,0.000000,0.000000,0,-2490368,1,1000,4096,75,10,1,1
2025-11-22 23:57:19,96,0110111,0,1,1,0,1,1,1,6,0,1,1,0,1,1,1,3991,0,0.00,3272,81.98,0,0,42,27577,0,0,0.00,0,0,0.00,4096,4096,1630,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,126178754560,0,4501,4395,0,1.0000,0.000000,0.000000,0,1114112,1,1000,4096,75,10,1,1
2025-11-22 23:57:25,114,0110111,0,1,1,0,1,1,1,24,0,1,1,0,1,1,1,3991,0,0.00,3272,81.98,0,0,49,3160,0,0,0.00,0,0,0.00,4096,4096,1630,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,159124553728,0,4501,4395,0,1.0000,0.000000,0.000000,0,-8060928,1,1000,4096,75,10,1,1
2025-11-22 23:57:32,1,0010111,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1,3991,0,0.00,3272,81.98,0,0,40,9289,0,0,0.00,0,0,0.00,4096,4096,0,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,125749690368,0,4501,4395,0,1.0000,0.000000,0.000000,0,12058624,1,1000,4096,75,10,1,1
2025-11-22 23:57:39,12,0010111,0,0,1,0,1,1,1,12,0,0,1,0,1,1,1,3991,0,0.00,3272,81.98,0,0,44,9277,0,0,0.00,0,0,0.00,4096,4096,0,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,134277365760,0,4501,4395,0,1.0000,0.000000,0.000000,0,-262144,1,1000,4096,75,10,1,1
2025-11-22 23:57:46,204,0000011,0,0,0,0,0,1,1,24,0,0,0,0,0,1,1,3991,0,0.00,3272,81.98,0,0,40,2407,0,0,0.00,0,0,0.00,4096,4096,0,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,135377518592,0,4501,4395,0,1.0000,0.000000,0.000000,0,14876672,1,1000,4096,75,10,1,1
2025-11-22 23:57:52,125,0100101,0,1,0,0,1,0,1,5,0,1,0,0,1,0,1,3991,0,0.00,3272,81.98,0,0,37,1786,0,0,0.00,0,0,0.00,4096,4096,1630,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,125181100032,0,4501,4395,0,1.0000,0.000000,0.000000,0,-19529728,1,1000,4096,75,10,1,1
2025-11-22 23:57:59,134,0100101,0,1,0,0,1,0,1,14,0,1,0,0,1,0,1,3991,0,0.00,3272,81.98,0,0,63,5613,0,0,0.00,0,0,0.00,4096,4096,1630,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,211589070848,0,4501,4395,0,1.0000,0.000000,0.000000,0,10485760,1,1000,4096,75,10,1,1
2025-11-22 23:58:05,55,0100100,0,1,0,0,1,0,0,25,0,1,0,0,1,0,0,3991,0,0.00,3272,81.98,0,0,36,1763,0,0,0.00,0,0,0.00,4096,4096,1630,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,120847859712,0,4501,4395,0,1.0000,0.000000,0.000000,0,14942208,1,1000,4096,75,10,1,1
2025-11-22 23:58:12,149,0100101,0,1,0,0,1,0,1,29,0,1,0,0,1,0,1,3991,0,0.00,3272,81.98,0,0,40,2111,0,0,0.00,0,0,0.00,4096,4096,1630,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,131009282048,0,4501,4395,0,1.0000,0.000000,0.000000,0,31719424,1,1000,4096,75,10,1,1
2025-11-22 23:58:18,173,1000101,1,0,0,0,1,0,1,23,1,0,0,0,1,0,1,3991,1327,33.25,1945,48.73,33,1237,60,4643,0,0,0.00,12,0,0.00,4096,4096,0,0,0.333328,812,5,22,0.074576,2.752542,0,1000000,0,0,0.00,0,0,0,4096,150166437888,0,4501,4395,0,1.0000,0.000000,0.000000,0,2031616,1,1000,4096,75,10,1,1
2025-11-22 23:58:25,126,0100101,0,1,0,0,1,0,1,6,0,1,0,0,1,0,1,3991,0,0.00,3272,81.98,0,0,42,9820,0,0,0.00,0,0,0.00,4096,4096,1630,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,127881117696,0,4501,4395,0,1.0000,0.000000,0.000000,0,12451840,1,1000,4096,75,10,1,1
2025-11-22 23:58:32,38,0100100,0,1,0,0,1,0,0,8,0,1,0,0,1,0,0,3991,0,0.00,3272,81.98,0,0,43,2553,0,0,0.00,0,0,0.00,4096,4096,1630,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,142814740480,0,4501,4395,0,1.0000,0.000000,0.000000,0,-22544384,1,1000,4096,75,10,1,1
2025-11-22 23:58:38,104,0110111,0,1,1,0,1,1,1,14,0,1,1,0,1,1,1,3991,0,0.00,3272,81.98,0,0,39,2159,0,0,0.00,0,0,0.00,4096,4096,1630,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,123431747584,0,4501,4395,0,1.0000,0.000000,0.000000,0,-262144,1,1000,4096,75,10,1,1
2025-11-22 23:58:45,210,0000011,0,0,0,0,0,1,1,30,0,0,0,0,0,1,1,3991,0,0.00,3272,81.98,0,0,55,3864,0,0,0.00,0,0,0.00,4096,4096,0,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,178571247616,0,4501,4395,0,1.0000,0.000000,0.000000,0,-30277632,1,1000,4096,75,10,1,1
2025-11-22 23:58:52,119,0110111,0,1,1,0,1,1,1,29,0,1,1,0,1,1,1,3991,0,0.00,3272,81.98,0,0,40,32118,0,0,0.00,0,0,0.00,4096,4096,1630,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,127134924800,0,4501,4395,0,1.0000,0.000000,0.000000,0,-327680,1,1000,4096,75,10,1,1
2025-11-22 23:58:58,53,0100100,0,1,0,0,1,0,0,23,0,1,0,0,1,0,0,3991,0,0.00,3272,81.98,0,0,38,1886,0,0,0.00,0,0,0.00,4096,4096,1630,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,130253389824,0,4501,4395,0,1.0000,0.000000,0.000000,0,-1310720,1,1000,4096,75,10,1,1
2025-11-22 23:59:05,203,0000011,0,0,0,0,0,1,1,23,0,0,0,0,0,1,1,3991,0,0.00,3272,81.98,0,0,50,3219,0,0,0.00,0,0,0.00,4096,4096,0,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,169615294464,0,4501,4395,0,1.0000,0.000000,0.000000,0,2555904,1,1000,4096,75,10,1,1
2025-11-22 23:59:11,171,1000101,1,0,0,0,1,0,1,21,1,0,0,0,1,0,1,3991,1327,33.25,1945,48.73,33,1254,61,5288,0,0,0.00,12,0,0.00,4096,4096,0,0,0.333328,812,5,22,0.074576,2.752542,0,1000000,0,0,0.00,0,0,0,4096,154018381824,0,4501,4395,0,1.0000,0.000000,0.000000,0,720896,1,1000,4096,75,10,1,1
2025-11-22 23:59:18,153,1000101,1,0,0,0,1,0,1,3,1,0,0,0,1,0,1,3991,1327,33.25,1945,48.73,30,1001,51,3649,0,0,0.00,12,0,0.00,4096,4096,0,0,0.333328,812,5,22,0.074576,2.752542,0,1000000,0,0,0.00,0,0,0,4096,133913444352,0,4501,4395,0,1.0000,0.000000,0.000000,0,7929856,1,1000,4096,75,10,1,1
2025-11-22 23:59:25,139,0100101,0,1,0,0,1,0,1,19,0,1,0,0,1,0,1,3991,0,0.00,3272,81.98,0,0,40,2069,0,0,0.00,0,0,0.00,4096,4096,1630,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,130690252800,0,4501,4395,0,1.0000,0.000000,0.000000,0,-2228224,1,1000,4096,75,10,1,1
2025-11-22 23:59:31,36,0100100,0,1,0,0,1,0,0,6,0,1,0,0,1,0,0,3991,0,0.00,3272,81.98,0,0,37,1983,0,0,0.00,0,0,0.00,4096,4096,1630,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,121964527616,0,4501,4395,0,1.0000,0.000000,0.000000,0,-1376256,1,1000,4096,75,10,1,1
2025-11-22 23:59:38,64,0010010,0,0,1,0,0,1,0,4,0,0,1,0,0,1,0,3991,0,0.00,3272,81.98,0,0,39,1930,0,0,0.00,0,0,0.00,4096,4096,0,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,129936130048,0,4501,4395,0,1.0000,0.000000,0.000000,0,-9895936,1,1000,4096,75,10,1,1
2025-11-22 23:59:45,189,0000011,0,0,0,0,0,1,1,9,0,0,0,0,0,1,1,3991,0,0.00,3272,81.98,0,0,39,1910,0,0,0.00,0,0,0.00,4096,4096,0,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,130634088448,0,4501,4395,0,1.0000,0.000000,0.000000,0,-2293760,1,1000,4096,75,10,1,1
2025-11-22 23:59:51,200,0000011,0,0,0,0,0,1,1,20,0,0,0,0,0,1,1,3991,0,0.00,3272,81.98,0,0,41,16066,0,0,0.00,0,0,0.00,4096,4096,0,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,125635526656,0,4501,4395,0,1.0000,0.000000,0.000000,0,196608,1,1000,4096,75,10,1,1
2025-11-22 23:59:58,217,0000000,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3991,0,0.00,3272,81.98,0,0,53,3595,0,0,0.00,0,0,0.00,4096,4096,0,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,171885854720,0,4501,4395,0,1.0000,0.000000,0.000000,0,-1900544,1,1000,4096,75,10,1,1
2025-11-23 00:00:04,11,0010111,0,0,1,0,1,1,1,11,0,0,1,0,1,1,1,3991,0,0.00,3272,81.98,0,0,52,3551,0,0,0.00,0,0,0.00,4096,4096,0,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,173109411840,0,4501,4395,0,1.0000,0.000000,0.000000,0,-14417920,1,1000,4096,75,10,1,1
2025-11-23 00:00:11,229,0000000,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,3991,0,0.00,3272,81.98,0,0,41,2218,0,0,0.00,0,0,0.00,4096,4096,0,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,132800249856,0,4501,4395,0,1.0000,0.000000,0.000000,0,-1900544,1,1000,4096,75,10,1,1
2025-11-23 00:00:18,20,0010111,0,0,1,0,1,1,1,20,0,0,1,0,1,1,1,3991,0,0.00,3272,81.98,0,0,39,2004,0,0,0.00,0,0,0.00,4096,4096,0,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,128330825728,0,4501,4395,0,1.0000,0.000000,0.000000,0,-3342336,1,1000,4096,75,10,1,1
2025-11-23 00:00:24,40,0100100,0,1,0,0,1,0,0,10,0,1,0,0,1,0,0,3991,0,0.00,3272,81.98,0,0,39,2014,0,0,0.00,0,0,0.00,4096,4096,1630,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,126643798016,0,4501,4395,0,1.0000,0.000000,0.000000,0,4456448,1,1000,4096,75,10,1,1
2025-11-23 00:00:31,133,0100101,0,1,0,0,1,0,1,13,0,1,0,0,1,0,1,3991,0,0.00,3272,81.98,0,0,37,1750,0,0,0.00,0,0,0.00,4096,4096,1630,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,123431616512,0,4501,4395,0,1.0000,0.000000,0.000000,0,6029312,1,1000,4096,75,10,1,1
2025-11-23 00:00:38,238,0000000,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,3991,0,0.00,3272,81.98,0,0,48,13067,0,0,0.00,0,0,0.00,4096,4096,0,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,150995664896,0,4501,4395,0,1.0000,0.000000,0.000000,0,6094848,1,1000,4096,75,10,1,1
2025-11-23 00:00:44,219,0000000,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3991,0,0.00,3272,81.98,0,0,37,1767,0,0,0.00,0,0,0.00,4096,4096,0,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,123889385472,0,4501,4395,0,1.0000,0.000000,0.000000,0,-16121856,1,1000,4096,75,10,1,1
2025-11-23 00:00:51,101,0110111,0,1,1,0,1,1,1,11,0,1,1,0,1,1,1,3991,0,0.00,3272,81.98,0,0,39,1986,0,0,0.00,0,0,0.00,4096,4096,1630,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,128874184704,0,4501,4395,0,1.0000,0.000000,0.000000,0,-65536,1,1000,4096,75,10,1,1
2025-11-23 00:00:57,118,0110111,0,1,1,0,1,1,1,28,0,1,1,0,1,1,1,3991,0,0.00,3272,81.98,0,0,47,19139,0,0,0.00,0,0,0.00,4096,4096,1630,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,151194042368,0,4501,4395,0,1.0000,0.000000,0.000000,0,-58392576,1,1000,4096,75,10,1,1
2025-11-23 00:01:04,147,0100101,0,1,0,0,1,0,1,27,0,1,0,0,1,0,1,3991,0,0.00,3272,81.98,0,0,54,3921,0,0,0.00,0,0,0.00,4096,4096,1630,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,179792838656,0,4501,4395,0,1.0000,0.000000,0.000000,0,-17170432,1,1000,4096,75,10,1,1
2025-11-23 00:01:10,160,1000101,1,0,0,0,1,0,1,10,1,0,0,0,1,0,1,3991,1327,33.25,1945,48.73,29,966,50,3331,0,0,0.00,12,0,0.00,4096,4096,0,0,0.333328,812,5,22,0.074576,2.752542,0,1000000,0,0,0.00,0,0,0,4096,131476684800,0,4501,4395,0,1.0000,0.000000,0.000000,0,-589824,1,1000,4096,75,10,1,1
2025-11-23 00:01:17,145,0100101,0,1,0,0,1,0,1,25,0,1,0,0,1,0,1,3991,0,0.00,3272,81.98,0,0,48,144216,0,0,0.00,0,0,0.00,4096,4096,1630,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,138579214336,0,4501,4395,0,1.0000,0.000000,0.000000,0,65536,1,1000,4096,75,10,1,1
2025-11-23 00:01:24,82,0010010,0,0,1,0,0,1,0,22,0,0,1,0,0,1,0,3991,0,0.00,3272,81.98,0,0,41,2152,0,0,0.00,0,0,0.00,4096,4096,0,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,130835152896,0,4501,4395,0,1.0000,0.000000,0.000000,0,-7208960,1,1000,4096,75,10,1,1
2025-11-23 00:01:30,74,0010010,0,0,1,0,0,1,0,14,0,0,1,0,0,1,0,3991,0,0.00,3272,81.98,0,0,39,10301,0,0,0.00,0,0,0.00,4096,4096,0,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,125185097728,0,4501,4395,0,1.0000,0.000000,0.000000,0,4718592,1,1000,4096,75,10,1,1
2025-11-23 00:01:37,103,0110111,0,1,1,0,1,1,1,13,0,1,1,0,1,1,1,3991,0,0.00,3272,81.98,0,0,54,3820,0,0,0.00,0,0,0.00,4096,4096,1630,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,182118187008,0,4501,4395,0,1.0000,0.000000,0.000000,0,-27197440,1,1000,4096,75,10,1,1
