timestamp,run_id,L1_heat_tracking,L2_rolling_window,L3_linear_decay,L4_pipelining_metrics,L5_window_inference,L6_decay_inference,L7_adaptive_heartrate,replicate,L1_heat,L2_window,L3_decay,L4_pipeline,L5_win_inf,L6_decay_inf,L7_heartrate,total_lookups,cache_hits,cache_hit_pct,bucket_hits,bucket_hit_pct,cache_lat_ns,cache_lat_std,bucket_lat_ns,bucket_lat_std,ctx_pred_total,ctx_correct,ctx_acc_pct,cache_promos,cache_demos,win_diversity_pct,win_final_bytes,win_width,win_total_exec,win_var_q48,decay_slope,total_heat,hot_words,stale_words,stale_ratio,avg_heat,tick_count,tick_target_ns,infer_runs,early_exits,prefetch_acc_pct,prefetch_attempts,prefetch_hits,win_tune_checks,final_win_size,workload_ns_q48,runtime_ms,words_exec,dict_lookups,mem_bytes,speedup,ci_lower,ci_upper,cpu_temp_delta,cpu_freq_delta,decay_rate_q16,decay_min_ns,rolling_win_size,shrink_rate,demotion_thresh,hotwords_enabled,pipelining_enabled
2025-11-22 14:08:37,2592,1,0,1,0,1,1,0,12,1,0,1,0,1,1,0,3991,1081,27.09,2191,54.90,39,1636,64,5421,0,0,0.00,7,0,0.00,4096,4096,0,0,0.333328,603,5,27,0.094737,2.115789,0,1000000,0,0,0.00,0,0,0,4096,178502303744,0,4501,4395,0,1.0000,0.000000,0.000000,0,-5308416,1,1000,4096,75,10,1,1
2025-11-22 14:08:44,409,0,0,0,1,1,0,1,19,0,0,0,1,1,0,1,3991,294,7.37,2978,74.62,48,2761,51,4339,851,752,88.37,13,0,0.00,4096,4096,0,0,0.333328,459,9,0,0.000000,1.610526,0,1000000,0,0,88.37,851,752,0,4096,224366493696,0,4501,4395,0,1.0000,0.000000,0.000000,0,22544384,1,1000,4096,75,10,1,1
2025-11-22 14:08:51,248,0,0,0,1,0,0,0,8,0,0,0,1,0,0,0,3991,294,7.37,2978,74.62,40,1782,43,2757,851,752,88.37,13,0,0.00,4096,4096,0,0,0.333328,459,9,0,0.000000,1.610526,0,1000000,0,0,88.37,851,752,0,4096,212667924480,0,4501,4395,0,1.0000,0.000000,0.000000,0,-12517376,1,1000,4096,75,10,1,1
2025-11-22 14:08:57,746,0,0,1,1,0,0,0,26,0,0,1,1,0,0,0,3991,294,7.37,2978,74.62,38,1632,53,8669,851,752,88.37,13,0,0.00,4096,4096,0,0,0.333328,459,9,0,0.000000,1.610526,0,1000000,0,0,88.37,851,752,0,4096,236391563264,0,4501,4395,0,1.0000,0.000000,0.000000,0,0,1,1000,4096,75,10,1,1
2025-11-22 14:09:04,222,0,0,0,0,1,1,1,12,0,0,0,0,1,1,1,3991,0,0.00,3272,81.98,0,0,56,4116,0,0,0.00,0,0,0.00,4096,4096,0,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,185765593088,0,4501,4395,0,1.0000,0.000000,0.000000,0,5570560,1,1000,4096,75,10,1,1
2025-11-22 14:09:11,2487,1,0,1,0,0,1,0,27,1,0,1,0,0,1,0,3991,1088,27.26,2184,54.72,47,91823,67,6678,0,0,0.00,7,0,0.00,4096,4096,0,0,0.333328,621,5,27,0.094737,2.178947,0,1000000,0,0,0.00,0,0,0,4096,181223292928,0,4501,4395,0,1.0000,0.000000,0.000000,0,-64028672,1,1000,4096,75,10,1,1
2025-11-22 14:09:18,1047,0,1,0,0,0,1,0,27,0,1,0,0,0,1,0,3991,0,0.00,3272,81.98,0,0,40,2142,0,0,0.00,0,0,0.00,4096,4096,1630,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,129572143104,0,4501,4395,0,1.0000,0.000000,0.000000,0,-9437184,1,1000,4096,75,10,1,1
2025-11-22 14:09:25,860,0,0,1,1,1,0,0,20,0,0,1,1,1,0,0,3991,294,7.37,2978,74.62,37,1564,47,3058,851,752,88.37,13,0,0.00,4096,4096,0,0,0.333328,459,9,0,0.000000,1.610526,0,1000000,0,0,88.37,851,752,0,4096,193084784640,0,4501,4395,0,1.0000,0.000000,0.000000,0,1048576,1,1000,4096,75,10,1,1
2025-11-22 14:09:31,3438,1,1,1,0,0,1,0,18,1,1,1,0,0,1,0,3991,1072,26.86,2200,55.12,40,1752,68,5969,0,0,0.00,7,0,0.00,4096,4096,1630,0,0.333328,559,5,27,0.094737,1.961404,0,1000000,0,0,0.00,0,0,0,4096,192113147904,0,4501,4395,0,1.0000,0.000000,0.000000,0,-38797312,1,1000,4096,75,10,1,1
2025-11-22 14:09:38,913,0,0,1,1,1,1,0,13,0,0,1,1,1,1,0,3991,294,7.37,2978,74.62,40,1845,52,5603,851,752,88.37,13,0,0.00,4096,4096,0,0,0.333328,459,9,0,0.000000,1.610526,0,1000000,0,0,88.37,851,752,0,4096,211911245824,0,4501,4395,0,1.0000,0.000000,0.000000,0,13041664,1,1000,4096,75,10,1,1
2025-11-22 14:09:45,2617,1,0,1,0,1,1,1,7,1,0,1,0,1,1,1,3991,1087,27.24,2185,54.75,33,1187,56,4265,0,0,0.00,7,0,0.00,4096,4096,0,0,0.333328,616,5,27,0.094737,2.161404,0,1000000,0,0,0.00,0,0,0,4096,158761025536,0,4501,4395,0,1.0000,0.000000,0.000000,0,26083328,1,1000,4096,75,10,1,1
2025-11-22 14:09:52,1855,0,1,1,1,1,0,1,25,0,1,1,1,1,0,1,3991,294,7.37,2978,74.62,38,1605,50,72896,851,752,88.37,13,0,0.00,4096,4096,1630,0,0.333328,459,9,0,0.000000,1.610526,0,1000000,0,0,88.37,851,752,0,4096,198034325504,0,4501,4395,0,1.0000,0.000000,0.000000,0,4128768,1,1000,4096,75,10,1,1
2025-11-22 14:09:59,3154,1,1,0,1,0,0,1,4,1,1,0,1,0,0,1,3991,1429,35.81,1843,46.18,33,1274,59,4617,851,752,88.37,19,0,0.00,4096,4096,1630,0,0.333328,785,10,20,0.070175,2.754386,0,1000000,0,0,88.37,851,752,0,4096,208307290112,0,4501,4395,0,1.0000,0.000000,0.000000,0,3473408,1,1000,4096,75,10,1,1
2025-11-22 14:10:06,2673,1,0,1,1,0,0,1,3,1,0,1,1,0,0,1,3991,1249,31.30,2023,50.69,36,1466,67,44663,851,752,88.37,15,0,0.00,4096,4096,0,0,0.333328,524,7,25,0.087719,1.838596,0,1000000,0,0,88.37,851,752,0,4096,257434976256,0,4501,4395,0,1.0000,0.000000,0.000000,0,-72744960,1,1000,4096,75,10,1,1
2025-11-22 14:10:12,375,0,0,0,1,1,0,0,15,0,0,0,1,1,0,0,3991,294,7.37,2978,74.62,41,2791,47,3223,851,752,88.37,13,0,0.00,4096,4096,0,0,0.333328,459,9,0,0.000000,1.610526,0,1000000,0,0,88.37,851,752,0,4096,192463372288,0,4501,4395,0,1.0000,0.000000,0.000000,0,65536,1,1000,4096,75,10,1,1
2025-11-22 14:10:19,2525,1,0,1,0,1,0,0,5,1,0,1,0,1,0,0,3991,1082,27.11,2190,54.87,32,1115,53,3671,0,0,0.00,7,0,0.00,4096,4096,0,0,0.333328,625,5,27,0.094737,2.192982,0,1000000,0,0,0.00,0,0,0,4096,150996385792,0,4501,4395,0,1.0000,0.000000,0.000000,0,25362432,1,1000,4096,75,10,1,1
2025-11-22 14:10:25,3443,1,1,1,0,0,1,0,23,1,1,1,0,0,1,0,3991,1083,27.14,2189,54.85,28,846,46,2839,0,0,0.00,7,0,0.00,4096,4096,1630,0,0.333328,626,5,27,0.094737,2.196491,0,1000000,0,0,0.00,0,0,0,4096,132350738432,0,4501,4395,0,1.0000,0.000000,0.000000,0,-196608,1,1000,4096,75,10,1,1
2025-11-22 14:10:32,1329,0,1,0,1,1,0,0,9,0,1,0,1,1,0,0,3991,294,7.37,2978,74.62,38,1604,50,4088,851,752,88.37,13,0,0.00,4096,4096,1630,0,0.333328,459,9,0,0.000000,1.610526,0,1000000,0,0,88.37,851,752,0,4096,227239788544,0,4501,4395,0,1.0000,0.000000,0.000000,0,-10354688,1,1000,4096,75,10,1,1
2025-11-22 14:10:39,2716,1,0,1,1,0,1,0,16,1,0,1,1,0,1,0,3991,1250,31.32,2022,50.66,31,1127,52,3599,851,752,88.37,15,0,0.00,4096,4096,0,0,0.333328,534,8,25,0.087719,1.873684,0,1000000,0,0,88.37,851,752,0,4096,198209044480,0,4501,4395,0,1.0000,0.000000,0.000000,0,6488064,1,1000,4096,75,10,1,1
2025-11-22 14:10:45,616,0,0,1,0,1,0,0,16,0,0,1,0,1,0,0,3991,0,0.00,3272,81.98,0,0,36,1670,0,0,0.00,0,0,0.00,4096,4096,0,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,121210077184,0,4501,4395,0,1.0000,0.000000,0.000000,0,12648448,1,1000,4096,75,10,1,1
2025-11-22 14:10:52,1769,0,1,1,1,0,1,0,29,0,1,1,1,0,1,0,3991,294,7.37,2978,74.62,34,1330,41,2413,851,752,88.37,13,0,0.00,4096,4096,1630,0,0.333328,459,9,0,0.000000,1.610526,0,1000000,0,0,88.37,851,752,0,4096,183356424192,0,4501,4395,0,1.0000,0.000000,0.000000,0,327680,1,1000,4096,75,10,1,1
2025-11-22 14:10:58,1887,0,1,1,1,1,1,0,27,0,1,1,1,1,1,0,3991,294,7.37,2978,74.62,37,1532,41,2319,851,752,88.37,13,0,0.00,4096,4096,1630,0,0.333328,459,9,0,0.000000,1.610526,0,1000000,0,0,88.37,851,752,0,4096,187740848128,0,4501,4395,0,1.0000,0.000000,0.000000,0,-16056320,1,1000,4096,75,10,1,1
2025-11-22 14:11:05,2255,1,0,0,1,0,1,1,5,1,0,0,1,0,1,1,3991,1429,35.81,1843,46.18,33,3954,56,4615,851,752,88.37,19,0,0.00,4096,4096,0,0,0.333328,785,10,20,0.070175,2.754386,0,1000000,0,0,88.37,851,752,0,4096,214700326912,0,4501,4395,0,1.0000,0.000000,0.000000,0,21495808,1,1000,4096,75,10,1,1
2025-11-22 14:11:12,3097,1,1,0,0,1,1,1,7,1,1,0,0,1,1,1,3991,1327,33.25,1945,48.73,30,1017,51,3532,0,0,0.00,12,0,0.00,4096,4096,1630,0,0.333328,812,5,22,0.077193,2.849123,0,1000000,0,0,0.00,0,0,0,4096,136059748352,0,4501,4395,0,1.0000,0.000000,0.000000,0,-393216,1,1000,4096,75,10,1,1
2025-11-22 14:11:18,500,0,0,1,0,0,0,0,20,0,0,1,0,0,0,0,3991,0,0.00,3272,81.98,0,0,43,2527,0,0,0.00,0,0,0.00,4096,4096,0,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,148488323072,0,4501,4395,0,1.0000,0.000000,0.000000,0,4063232,1,1000,4096,75,10,1,1
2025-11-22 14:11:26,2873,1,0,1,1,1,1,1,23,1,0,1,1,1,1,1,3991,1250,31.32,2022,50.66,30,1014,52,3598,851,752,88.37,15,0,0.00,4096,4096,0,0,0.333328,523,8,25,0.087719,1.835088,0,1000000,0,0,88.37,851,752,0,4096,229211963392,0,4501,4395,0,1.0000,0.000000,0.000000,0,-393216,1,1000,4096,75,10,1,1
2025-11-22 14:11:33,1825,0,1,1,1,1,0,0,25,0,1,1,1,1,0,0,3991,294,7.37,2978,74.62,37,1495,43,2557,851,752,88.37,13,0,0.00,4096,4096,1630,0,0.333328,459,9,0,0.000000,1.610526,0,1000000,0,0,88.37,851,752,0,4096,199987691520,0,4501,4395,0,1.0000,0.000000,0.000000,0,-327680,1,1000,4096,75,10,1,1
2025-11-22 14:11:40,1918,0,1,1,1,1,1,1,28,0,1,1,1,1,1,1,3991,294,7.37,2978,74.62,40,1792,45,2905,851,752,88.37,13,0,0.00,4096,4096,1630,0,0.333328,459,9,0,0.000000,1.610526,0,1000000,0,0,88.37,851,752,0,4096,203298308096,0,4501,4395,0,1.0000,0.000000,0.000000,0,65536,1,1000,4096,75,10,1,1
2025-11-22 14:11:46,2632,1,0,1,0,1,1,1,22,1,0,1,0,1,1,1,3991,1080,27.06,2192,54.92,42,23714,64,5310,0,0,0.00,7,0,0.00,4096,4096,0,0,0.333328,439,5,27,0.094737,1.540351,0,1000000,0,0,0.00,0,0,0,4096,183220764672,0,4501,4395,0,1.0000,0.000000,0.000000,0,7340032,1,1000,4096,75,10,1,1
2025-11-22 14:11:53,3558,1,1,1,0,1,1,0,18,1,1,1,0,1,1,0,3991,1088,27.26,2184,54.72,38,1599,75,376494,0,0,0.00,7,0,0.00,4096,4096,1630,0,0.333328,616,5,27,0.094737,2.161404,0,1000000,0,0,0.00,0,0,0,4096,171157815296,0,4501,4395,0,1.0000,0.000000,0.000000,0,-71303168,1,1000,4096,75,10,1,1
2025-11-22 14:12:00,1361,0,1,0,1,1,0,1,11,0,1,0,1,1,0,1,3991,294,7.37,2978,74.62,34,1315,40,2181,851,752,88.37,13,0,0.00,4096,4096,1630,0,0.333328,459,9,0,0.000000,1.610526,0,1000000,0,0,88.37,851,752,0,4096,182068183040,0,4501,4395,0,1.0000,0.000000,0.000000,0,9437184,1,1000,4096,75,10,1,1
2025-11-22 14:12:06,1997,1,0,0,0,0,1,0,17,1,0,0,0,0,1,0,3991,1327,33.25,1945,48.73,41,1833,73,7013,0,0,0.00,12,0,0.00,4096,4096,0,0,0.333328,812,5,22,0.077193,2.849123,0,1000000,0,0,0.00,0,0,0,4096,189177528320,0,4501,4395,0,1.0000,0.000000,0.000000,0,14024704,1,1000,4096,75,10,1,1
2025-11-22 14:12:13,1728,0,1,1,1,0,0,1,18,0,1,1,1,0,0,1,3991,294,7.37,2978,74.62,37,1531,43,2559,851,752,88.37,13,0,0.00,4096,4096,1630,0,0.333328,459,9,0,0.000000,1.610526,0,1000000,0,0,88.37,851,752,0,4096,194708176896,0,4501,4395,0,1.0000,0.000000,0.000000,0,1441792,1,1000,4096,75,10,1,1
2025-11-22 14:12:20,3172,1,1,0,1,0,0,1,22,1,1,0,1,0,0,1,3991,1429,35.81,1843,46.18,36,1643,62,5326,851,752,88.37,19,0,0.00,4096,4096,1630,0,0.333328,785,10,20,0.070175,2.754386,0,1000000,0,0,88.37,851,752,0,4096,227975102464,0,4501,4395,0,1.0000,0.000000,0.000000,0,-29753344,1,1000,4096,75,10,1,1
2025-11-22 14:12:26,1270,0,1,0,1,0,1,0,10,0,1,0,1,0,1,0,3991,294,7.37,2978,74.62,34,1316,46,2869,851,752,88.37,13,0,0.00,4096,4096,1630,0,0.333328,459,9,0,0.000000,1.610526,0,1000000,0,0,88.37,851,752,0,4096,190978064384,0,4501,4395,0,1.0000,0.000000,0.000000,0,37617664,1,1000,4096,75,10,1,1
2025-11-22 14:12:33,1372,0,1,0,1,1,0,1,22,0,1,0,1,1,0,1,3991,294,7.37,2978,74.62,36,1518,44,2753,851,752,88.37,13,0,0.00,4096,4096,1630,0,0.333328,459,9,0,0.000000,1.610526,0,1000000,0,0,88.37,851,752,0,4096,194629009408,0,4501,4395,0,1.0000,0.000000,0.000000,0,-1179648,1,1000,4096,75,10,1,1
2025-11-22 14:12:39,3214,1,1,0,1,0,1,1,4,1,1,0,1,0,1,1,3991,1429,35.81,1843,46.18,33,1250,60,23456,851,752,88.37,19,0,0.00,4096,4096,1630,0,0.333328,785,10,20,0.070175,2.754386,0,1000000,0,0,88.37,851,752,0,4096,202635542528,0,4501,4395,0,1.0000,0.000000,0.000000,0,786432,1,1000,4096,75,10,1,1
2025-11-22 14:12:46,2978,1,1,0,0,0,1,1,8,1,1,0,0,0,1,1,3991,1327,33.25,1945,48.73,31,1049,52,3658,0,0,0.00,12,0,0.00,4096,4096,1630,0,0.333328,812,5,22,0.077193,2.849123,0,1000000,0,0,0.00,0,0,0,4096,135208370176,0,4501,4395,0,1.0000,0.000000,0.000000,0,-1179648,1,1000,4096,75,10,1,1
2025-11-22 14:12:53,424,0,0,0,1,1,1,0,4,0,0,0,1,1,1,0,3991,294,7.37,2978,74.62,38,1641,49,20714,851,752,88.37,13,0,0.00,4096,4096,0,0,0.333328,459,9,0,0.000000,1.610526,0,1000000,0,0,88.37,851,752,0,4096,191516311552,0,4501,4395,0,1.0000,0.000000,0.000000,0,-65536,1,1000,4096,75,10,1,1
2025-11-22 14:13:01,2103,1,0,0,0,1,1,0,3,1,0,0,0,1,1,0,3991,1327,33.25,1945,48.73,38,1612,65,6158,0,0,0.00,12,0,0.00,4096,4096,0,0,0.333328,812,5,22,0.077193,2.849123,0,1000000,0,0,0.00,0,0,0,4096,163761750016,0,4501,4395,0,1.0000,0.000000,0.000000,0,262144,1,1000,4096,75,10,1,1
2025-11-22 14:13:08,3163,1,1,0,1,0,0,1,13,1,1,0,1,0,0,1,3991,1429,35.81,1843,46.18,33,1290,57,4304,851,752,88.37,19,0,0.00,4096,4096,1630,0,0.333328,785,10,20,0.070175,2.754386,0,1000000,0,0,88.37,851,752,0,4096,199697629184,0,4501,4395,0,1.0000,0.000000,0.000000,0,-393216,1,1000,4096,75,10,1,1
2025-11-22 14:13:15,3180,1,1,0,1,0,0,1,30,1,1,0,1,0,0,1,3991,1429,35.81,1843,46.18,33,1520,58,4515,851,752,88.37,19,0,0.00,4096,4096,1630,0,0.333328,785,10,20,0.070175,2.754386,0,1000000,0,0,88.37,851,752,0,4096,199351664640,0,4501,4395,0,1.0000,0.000000,0.000000,0,10813440,1,1000,4096,75,10,1,1
2025-11-22 14:13:21,2254,1,0,0,1,0,1,1,4,1,0,0,1,0,1,1,3991,1429,35.81,1843,46.18,45,2334,77,7897,851,752,88.37,19,0,0.00,4096,4096,0,0,0.333328,785,10,20,0.070175,2.754386,0,1000000,0,0,88.37,851,752,0,4096,293377343488,0,4501,4395,0,1.0000,0.000000,0.000000,0,-131072,1,1000,4096,75,10,1,1
2025-11-22 14:13:28,3449,1,1,1,0,0,1,0,29,1,1,1,0,0,1,0,3991,1077,26.99,2195,55.00,30,987,48,3038,0,0,0.00,7,0,0.00,4096,4096,1630,0,0.333328,625,5,27,0.094737,2.192982,0,1000000,0,0,0.00,0,0,0,4096,139766595584,0,4501,4395,0,1.0000,0.000000,0.000000,0,-11534336,1,1000,4096,75,10,1,1
2025-11-22 14:13:35,997,0,1,0,0,0,0,1,7,0,1,0,0,0,0,1,3991,0,0.00,3272,81.98,0,0,38,1927,0,0,0.00,0,0,0.00,4096,4096,1630,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,124660023296,0,4501,4395,0,1.0000,0.000000,0.000000,0,-10551296,1,1000,4096,75,10,1,1
2025-11-22 14:13:41,2620,1,0,1,0,1,1,1,10,1,0,1,0,1,1,1,3991,1084,27.16,2188,54.82,35,1303,57,4208,0,0,0.00,7,0,0.00,4096,4096,0,0,0.333328,610,5,27,0.094737,2.140351,0,1000000,0,0,0.00,0,0,0,4096,164287217664,0,4501,4395,0,1.0000,0.000000,0.000000,0,11403264,1,1000,4096,75,10,1,1
2025-11-22 14:13:48,3651,1,1,1,1,0,0,1,21,1,1,1,1,0,0,1,3991,1250,31.32,2022,50.66,32,1213,57,4487,851,752,88.37,15,0,0.00,4096,4096,1630,0,0.333328,506,7,25,0.087719,1.775439,0,1000000,0,0,88.37,851,752,0,4096,246697492480,0,4501,4395,0,1.0000,0.000000,0.000000,0,82378752,1,1000,4096,75,10,1,1
2025-11-22 14:13:55,101,0,0,0,0,0,1,1,11,0,0,0,0,0,1,1,3991,0,0.00,3272,81.98,0,0,40,2146,0,0,0.00,0,0,0.00,4096,4096,0,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,134407782400,0,4501,4395,0,1.0000,0.000000,0.000000,0,9371648,1,1000,4096,75,10,1,1
2025-11-22 14:14:01,3430,1,1,1,0,0,1,0,10,1,1,1,0,0,1,0,3991,1075,26.94,2197,55.05,39,1644,68,6226,0,0,0.00,7,0,0.00,4096,4096,1630,0,0.333328,602,5,27,0.094737,2.112281,0,1000000,0,0,0.00,0,0,0,4096,187210530816,0,4501,4395,0,1.0000,0.000000,0.000000,0,-655360,1,1000,4096,75,10,1,1
2025-11-22 14:14:08,886,0,0,1,1,1,0,1,16,0,0,1,1,1,0,1,3991,294,7.37,2978,74.62,36,1473,45,2725,851,752,88.37,13,0,0.00,4096,4096,0,0,0.333328,459,9,0,0.000000,1.610526,0,1000000,0,0,88.37,851,752,0,4096,187030896640,0,4501,4395,0,1.0000,0.000000,0.000000,0,11403264,1,1000,4096,75,10,1,1
2025-11-22 14:14:15,574,0,0,1,0,0,1,1,4,0,0,1,0,0,1,1,3991,0,0.00,3272,81.98,0,0,38,1961,0,0,0.00,0,0,0.00,4096,4096,0,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,123349958656,0,4501,4395,0,1.0000,0.000000,0.000000,0,-9043968,1,1000,4096,75,10,1,1
2025-11-22 14:14:23,964,0,1,0,0,0,0,0,4,0,1,0,0,0,0,0,3991,0,0.00,3272,81.98,0,0,38,1999,0,0,0.00,0,0,0.00,4096,4096,1630,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,123288158208,0,4501,4395,0,1.0000,0.000000,0.000000,0,65536,1,1000,4096,75,10,1,1
2025-11-22 14:14:30,532,0,0,1,0,0,0,1,22,0,0,1,0,0,0,1,3991,0,0.00,3272,81.98,0,0,52,4132,0,0,0.00,0,0,0.00,4096,4096,0,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,167426981888,0,4501,4395,0,1.0000,0.000000,0.000000,0,327680,1,1000,4096,75,10,1,1
2025-11-22 14:14:36,2358,1,0,0,1,1,1,0,18,1,0,0,1,1,1,0,3991,1429,35.81,1843,46.18,32,1189,53,3730,851,752,88.37,19,0,0.00,4096,4096,0,0,0.333328,785,10,20,0.070175,2.754386,0,1000000,0,0,88.37,851,752,0,4096,186043924480,0,4501,4395,0,1.0000,0.000000,0.000000,0,786432,1,1000,4096,75,10,1,1
2025-11-22 14:14:43,3583,1,1,1,0,1,1,1,13,1,1,1,0,1,1,1,3991,1089,27.29,2183,54.70,34,16491,51,3322,0,0,0.00,7,0,0.00,4096,4096,1630,0,0.333328,600,5,27,0.094737,2.105263,0,1000000,0,0,0.00,0,0,0,4096,142853799936,0,4501,4395,0,1.0000,0.000000,0.000000,0,32374784,1,1000,4096,75,10,1,1
2025-11-22 14:14:49,2589,1,0,1,0,1,1,0,9,1,0,1,0,1,1,0,3991,1081,27.09,2191,54.90,33,1369,53,4133,0,0,0.00,7,0,0.00,4096,4096,0,0,0.333328,530,5,27,0.094737,1.859649,0,1000000,0,0,0.00,0,0,0,4096,157550116864,0,4501,4395,0,1.0000,0.000000,0.000000,0,-68485120,1,1000,4096,75,10,1,1
2025-11-22 14:14:57,730,0,0,1,1,0,0,0,10,0,0,1,1,0,0,0,3991,294,7.37,2978,74.62,45,2340,59,4936,851,752,88.37,13,0,0.00,4096,4096,0,0,0.333328,459,9,0,0.000000,1.610526,0,1000000,0,0,88.37,851,752,0,4096,262849495040,0,4501,4395,0,1.0000,0.000000,0.000000,0,26935296,1,1000,4096,75,10,1,1
2025-11-22 14:15:04,1231,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,3991,294,7.37,2978,74.62,38,1649,80,382060,851,752,88.37,13,0,0.00,4096,4096,1630,0,0.333328,459,9,0,0.000000,1.610526,0,1000000,0,0,88.37,851,752,0,4096,271969353728,0,4501,4395,0,1.0000,0.000000,0.000000,0,86966272,1,1000,4096,75,10,1,1
2025-11-22 14:15:11,317,0,0,0,1,0,1,0,17,0,0,0,1,0,1,0,3991,294,7.37,2978,74.62,40,1836,53,3868,851,752,88.37,13,0,0.00,4096,4096,0,0,0.333328,459,9,0,0.000000,1.610526,0,1000000,0,0,88.37,851,752,0,4096,239086075904,0,4501,4395,0,1.0000,0.000000,0.000000,0,47710208,1,1000,4096,75,10,1,1
2025-11-22 14:15:18,281,0,0,0,1,0,0,1,11,0,0,0,1,0,0,1,3991,294,7.37,2978,74.62,55,4460,61,5633,851,752,88.37,13,0,0.00,4096,4096,0,0,0.333328,459,9,0,0.000000,1.610526,0,1000000,0,0,88.37,851,752,0,4096,289982119936,0,4501,4395,0,1.0000,0.000000,0.000000,0,-5963776,1,1000,4096,75,10,1,1
2025-11-22 14:15:24,1566,0,1,1,0,1,0,0,6,0,1,1,0,1,0,0,3991,0,0.00,3272,81.98,0,0,42,12013,0,0,0.00,0,0,0.00,4096,4096,1630,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,126980784128,0,4501,4395,0,1.0000,0.000000,0.000000,0,6291456,1,1000,4096,75,10,1,1
2025-11-22 14:15:31,2007,1,0,0,0,0,1,0,27,1,0,0,0,0,1,0,3991,1327,33.25,1945,48.73,33,1445,111,4632556,0,0,0.00,12,0,0.00,4096,4096,0,0,0.333328,812,5,22,0.077193,2.849123,0,1000000,0,0,0.00,0,0,0,4096,187166031872,0,4501,4395,0,1.0000,0.000000,0.000000,0,4390912,1,1000,4096,75,10,1,1
2025-11-22 14:15:38,1237,0,1,0,1,0,0,1,7,0,1,0,1,0,0,1,3991,294,7.37,2978,74.62,34,1315,43,2467,851,752,88.37,13,0,0.00,4096,4096,1630,0,0.333328,459,9,0,0.000000,1.610526,0,1000000,0,0,88.37,851,752,0,4096,191220809728,0,4501,4395,0,1.0000,0.000000,0.000000,0,47448064,1,1000,4096,75,10,1,1
2025-11-22 14:15:44,3673,1,1,1,1,0,1,0,13,1,1,1,1,0,1,0,3991,1249,31.30,2023,50.69,31,1293,53,3726,851,752,88.37,14,0,0.00,4096,4096,1630,0,0.333328,405,5,26,0.091228,1.421053,0,1000000,0,0,88.37,851,752,0,4096,244994277376,0,4501,4395,0,1.0000,0.000000,0.000000,0,-11993088,1,1000,4096,75,10,1,1
2025-11-22 14:15:51,1663,0,1,1,0,1,1,1,13,0,1,1,0,1,1,1,3991,0,0.00,3272,81.98,0,0,47,2885,0,0,0.00,0,0,0.00,4096,4096,1630,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,159001083904,0,4501,4395,0,1.0000,0.000000,0.000000,0,5439488,1,1000,4096,75,10,1,1
2025-11-22 14:15:58,125,0,0,0,0,1,0,0,5,0,0,0,0,1,0,0,3991,0,0.00,3272,81.98,0,0,40,2142,0,0,0.00,0,0,0.00,4096,4096,0,0,0.333328,0,0,0,0.000000,0.000000,0,1000000,0,0,0.00,0,0,0,4096,132367843328,0,4501,4395,0,1.0000,0.000000,0.000000,0,-22872064,1,1000,4096,75,10,1,1
2025-11-22 14:16:04,470,0,0,0,1,1,1,1,20,0,0,0,1,1,1,1,3991,294,7.37,2978,74.62,37,1559,45,2847,851,752,88.37,13,0,0.00,4096,4096,0,0,0.333328,459,9,0,0.000000,1.610526,0,1000000,0,0,88.37,851,752,0,4096,189026336768,0,4501,4395,0,1.0000,0.000000,0.000000,0,-4915200,1,1000,4096,75,10,1,1
2025-11-22 14:16:11,2638,1,0,1,0,1,1,1,28,1,0,1,0,1,1,1,3991,1044,26.16,2228,55.83,42,1972,73,6893,0,0,0.00,7,0,0.00,4096,4096,0,0,0.333328,571,5,27,0.094737,2.003509,0,1000000,0,0,0.00,0,0,0,4096,204345901056,0,4501,4395,0,1.0000,0.000000,0.000000,0,-16384000,1,1000,4096,75,10,1,1
2025-11-22 14:16:17,2825,1,0,1,1,1,1,0,5,1,0,1,1,1,1,0,3991,1247,31.25,2025,50.74,30,1022,53,3785,851,752,88.37,15,0,0.00,4096,4096,0,0,0.333328,519,7,25,0.087719,1.821053,0,1000000,0,0,88.37,851,752,0,4096,220457598976,0,4501,4395,0,1.0000,0.000000,0.000000,0,-327680,1,1000,4096,75,10,1,1
